codigo_icfes,nombre_institucion,municipio,año,eval,lec,mat,soc,cie,ing,d_st,prom,global,pos
109447,CENT EDUC DIST REINO UNIDO DE HOLANDA,BOGOTÁ D.C.,2022,43,49.0,48.0,43.0,45.0,44.0,9.4,46.1,230.5,8146
109447,CENT EDUC DIST REINO UNIDO DE HOLANDA,BOGOTÁ D.C.,2023,42,52.0,50.0,47.0,48.0,49.0,8.4,49.2,246.0,6365
109447,CENT EDUC DIST REINO UNIDO DE HOLANDA,BOGOTÁ D.C.,2024,41,52.0,49.0,45.0,48.0,50.0,10.8,48.6,243.0,7132
109447,CENT EDUC DIST REINO UNIDO DE HOLANDA,BOGOTÁ D.C.,2025,64,52.0,50.0,47.0,48.0,52.0,10.6,49.5,247.5,6695
185884,CENT EDUC DIST BOSANOVA,BOGOTÁ D.C.,2020,46,54.0,53.0,53.0,51.0,51.0,8.4,52.6,263.0,2984
185884,CENT EDUC DIST BOSANOVA,BOGOTÁ D.C.,2021,35,53.0,49.0,50.0,48.0,52.0,8.6,50.2,251.0,4303
185884,CENT EDUC DIST BOSANOVA,BOGOTÁ D.C.,2022,73,52.0,51.0,47.0,48.0,52.0,9.0,49.7,248.5,5613
185884,CENT EDUC DIST BOSANOVA,BOGOTÁ D.C.,2023,27,55.0,53.0,53.0,52.0,55.0,8.6,53.4,267.0,3550
185884,CENT EDUC DIST BOSANOVA,BOGOTÁ D.C.,2024,51,54.0,54.0,51.0,51.0,54.0,8.6,52.6,263.0,4413
185884,CENT EDUC DIST BOSANOVA,BOGOTÁ D.C.,2025,25,55.0,52.0,49.0,48.0,55.0,9.4,51.3,256.5,5505
737023,CENT EDUC DIST QUIBA ALTA,BOGOTÁ D.C.,2020,53,52.0,48.0,48.0,48.0,42.0,8.4,48.5,242.5,5639
737023,CENT EDUC DIST QUIBA ALTA,BOGOTÁ D.C.,2021,37,51.0,49.0,46.0,46.0,44.0,8.2,47.7,238.5,6130
737023,CENT EDUC DIST QUIBA ALTA,BOGOTÁ D.C.,2022,50,52.0,49.0,48.0,49.0,47.0,10.2,49.3,246.5,5890
737023,CENT EDUC DIST QUIBA ALTA,BOGOTÁ D.C.,2023,67,49.0,46.0,45.0,47.0,45.0,8.4,46.6,233.0,8304
737023,CENT EDUC DIST QUIBA ALTA,BOGOTÁ D.C.,2024,76,50.0,47.0,43.0,46.0,44.0,9.4,46.3,231.5,8771
737023,CENT EDUC DIST QUIBA ALTA,BOGOTÁ D.C.,2025,75,52.0,49.0,46.0,48.0,49.0,10.6,48.8,244.0,7151
820654,CENT EDUC DIST REP DE VENEZUELA,BOGOTÁ D.C.,2025,37,51.0,48.0,45.0,48.0,50.0,11.2,48.2,241.0,7525
109173,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2020,27,49.0,48.0,46.0,47.0,42.0,8.6,47.1,235.5,6775
109173,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2021,35,52.0,50.0,45.0,46.0,47.0,8.6,48.2,241.0,5675
109173,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2022,49,53.0,49.0,48.0,48.0,52.0,10.8,49.7,248.5,5613
109173,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2023,43,52.0,50.0,48.0,49.0,51.0,9.2,49.8,249.0,5939
109173,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2024,46,54.0,52.0,50.0,50.0,52.0,9.2,51.5,257.5,5205
109173,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2025,47,53.0,49.0,45.0,48.0,50.0,9.0,48.8,244.0,7151
075465,CENT EDUC DIST FLORENTINO GONZALEZ,BOGOTÁ D.C.,2020,35,53.0,50.0,48.0,48.0,46.0,9.0,49.5,247.5,4883
075465,CENT EDUC DIST FLORENTINO GONZALEZ,BOGOTÁ D.C.,2021,43,54.0,50.0,49.0,47.0,50.0,9.2,50.0,250.0,4448
075465,CENT EDUC DIST FLORENTINO GONZALEZ,BOGOTÁ D.C.,2022,39,56.0,52.0,51.0,50.0,51.0,11.0,52.2,261.0,3916
075465,CENT EDUC DIST FLORENTINO GONZALEZ,BOGOTÁ D.C.,2023,41,56.0,51.0,51.0,51.0,55.0,9.4,52.5,262.5,4159
075465,CENT EDUC DIST FLORENTINO GONZALEZ,BOGOTÁ D.C.,2024,54,56.0,52.0,49.0,48.0,53.0,8.6,51.4,257.0,5205
075465,CENT EDUC DIST FLORENTINO GONZALEZ,BOGOTÁ D.C.,2025,34,53.0,50.0,48.0,48.0,52.0,8.4,49.9,249.5,6460
090746,CENT EDUC DIST ARBORIZADORA BAJA,BOGOTÁ D.C.,2020,56,52.0,49.0,45.0,47.0,46.0,8.0,48.1,240.5,5968
090746,CENT EDUC DIST ARBORIZADORA BAJA,BOGOTÁ D.C.,2021,75,53.0,48.0,47.0,47.0,52.0,9.4,49.0,245.0,5101
090746,CENT EDUC DIST ARBORIZADORA BAJA,BOGOTÁ D.C.,2022,62,51.0,47.0,45.0,47.0,49.0,9.2,47.6,238.0,7031
090746,CENT EDUC DIST ARBORIZADORA BAJA,BOGOTÁ D.C.,2023,63,54.0,53.0,49.0,49.0,51.0,8.8,51.2,256.0,4938
090746,CENT EDUC DIST ARBORIZADORA BAJA,BOGOTÁ D.C.,2024,81,53.0,51.0,45.0,49.0,52.0,9.4,49.7,248.5,6451
090746,CENT EDUC DIST ARBORIZADORA BAJA,BOGOTÁ D.C.,2025,49,53.0,47.0,46.0,48.0,51.0,9.4,48.7,243.5,7273
191858,COLEGIO NUEVO MILENIO - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,13,50.0,47.0,45.0,46.0,44.0,9.0,46.8,234.0,6930
191858,COLEGIO NUEVO MILENIO - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,8,52.0,52.0,45.0,48.0,49.0,9.6,49.2,246.0,4956
191858,COLEGIO NUEVO MILENIO - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,16,46.0,43.0,40.0,43.0,43.0,9.0,43.0,215.0,10322
191858,COLEGIO NUEVO MILENIO - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,16,54.0,52.0,50.0,47.0,51.0,8.6,50.8,254.0,5222
191858,COLEGIO NUEVO MILENIO - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,16,44.0,48.0,45.0,44.0,43.0,9.4,45.1,225.5,9611
191858,COLEGIO NUEVO MILENIO - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,26,52.0,48.0,45.0,48.0,52.0,10.8,48.5,242.5,7394
657577,COLEGIO NELSON MANDELA (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,61,55.0,54.0,52.0,50.0,47.0,8.4,52.3,261.5,3178
657577,COLEGIO NELSON MANDELA (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,62,53.0,49.0,48.0,48.0,48.0,8.6,49.4,247.0,4807
657577,COLEGIO NELSON MANDELA (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,57,56.0,52.0,51.0,51.0,50.0,10.6,52.3,261.5,3916
657577,COLEGIO NELSON MANDELA (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,67,56.0,53.0,51.0,51.0,53.0,10.0,52.8,264.0,3891
657577,COLEGIO NELSON MANDELA (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,61,55.0,53.0,50.0,51.0,53.0,9.2,52.3,261.5,4672
657577,COLEGIO NELSON MANDELA (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,58,54.0,52.0,48.0,48.0,54.0,9.6,50.8,254.0,5767
815779,CENTRO EDUCATIVO PRO-EDUCAR,BOGOTÁ D.C.,2024,10,50.0,46.0,44.0,43.0,48.0,9.8,45.9,229.5,9051
815779,CENTRO EDUCATIVO PRO-EDUCAR,BOGOTÁ D.C.,2025,17,53.0,47.0,42.0,48.0,50.0,9.6,47.7,238.5,7953
019380,COLEGIO COLOMBO HEBREO,BOGOTÁ D.C.,2020,6,65.0,70.0,60.0,62.0,84.0,9.0,65.8,329.0,335
019380,COLEGIO COLOMBO HEBREO,BOGOTÁ D.C.,2021,11,64.0,69.0,65.0,65.0,81.0,8.6,66.9,334.5,293
019380,COLEGIO COLOMBO HEBREO,BOGOTÁ D.C.,2022,9,59.0,67.0,56.0,57.0,77.0,9.8,61.1,305.5,1016
019380,COLEGIO COLOMBO HEBREO,BOGOTÁ D.C.,2023,15,59.0,61.0,53.0,54.0,80.0,11.0,58.5,292.5,1681
019380,COLEGIO COLOMBO HEBREO,BOGOTÁ D.C.,2024,16,68.0,66.0,64.0,63.0,84.0,8.8,66.7,333.5,442
019380,COLEGIO COLOMBO HEBREO,BOGOTÁ D.C.,2025,11,54.0,58.0,48.0,48.0,80.0,11.2,54.2,271.0,3610
066910,COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES,BOGOTÁ D.C.,2020,28,49.0,48.0,44.0,46.0,45.0,9.0,46.6,233.0,7087
066910,COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES,BOGOTÁ D.C.,2021,25,52.0,47.0,47.0,46.0,50.0,9.8,48.2,241.0,5675
066910,COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES,BOGOTÁ D.C.,2022,26,50.0,48.0,46.0,48.0,46.0,8.4,47.8,239.0,6890
066910,COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES,BOGOTÁ D.C.,2023,30,53.0,49.0,45.0,46.0,49.0,8.6,48.3,241.5,7120
066910,COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES,BOGOTÁ D.C.,2024,32,52.0,48.0,46.0,46.0,49.0,8.4,48.1,240.5,7517
066910,COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES,BOGOTÁ D.C.,2025,41,51.0,48.0,44.0,47.0,50.0,10.2,47.7,238.5,7953
066803,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2020,33,50.0,49.0,46.0,47.0,42.0,7.0,47.5,237.5,6451
066803,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2021,45,50.0,46.0,43.0,46.0,44.0,9.0,46.1,230.5,7376
066803,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2022,42,50.0,47.0,43.0,47.0,47.0,9.8,46.8,234.0,7555
066803,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2023,53,48.0,44.0,43.0,45.0,45.0,9.4,45.0,225.0,9454
066803,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2024,68,51.0,51.0,46.0,49.0,47.0,8.2,49.1,245.5,6835
066803,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2025,71,50.0,46.0,42.0,47.0,47.0,10.6,46.3,231.5,8880
133835,CENT EDUC DIST MORALBA SUR ORIENTAL,BOGOTÁ D.C.,2020,70,51.0,50.0,46.0,45.0,46.0,8.8,47.8,239.0,6127
133835,CENT EDUC DIST MORALBA SUR ORIENTAL,BOGOTÁ D.C.,2021,59,50.0,47.0,43.0,45.0,46.0,9.0,46.2,231.0,7214
133835,CENT EDUC DIST MORALBA SUR ORIENTAL,BOGOTÁ D.C.,2022,54,51.0,49.0,45.0,46.0,48.0,9.6,47.8,239.0,6890
133835,CENT EDUC DIST MORALBA SUR ORIENTAL,BOGOTÁ D.C.,2023,56,54.0,51.0,48.0,49.0,51.0,9.8,50.5,252.5,5515
133835,CENT EDUC DIST MORALBA SUR ORIENTAL,BOGOTÁ D.C.,2024,66,51.0,50.0,44.0,44.0,48.0,8.4,47.3,236.5,8101
133835,CENT EDUC DIST MORALBA SUR ORIENTAL,BOGOTÁ D.C.,2025,68,53.0,50.0,44.0,47.0,50.0,10.0,48.6,243.0,7273
111120,CENT PANAMERICANO DE CAPACITACION SEDE ESTRADA,BOGOTÁ D.C.,2020,22,48.0,46.0,42.0,42.0,44.0,9.2,44.5,222.5,8802
111120,CENT PANAMERICANO DE CAPACITACION SEDE ESTRADA,BOGOTÁ D.C.,2021,27,47.0,43.0,41.0,42.0,46.0,8.2,43.5,217.5,9299
111120,CENT PANAMERICANO DE CAPACITACION SEDE ESTRADA,BOGOTÁ D.C.,2022,58,51.0,48.0,43.0,46.0,48.0,10.4,47.1,235.5,7420
111120,CENT PANAMERICANO DE CAPACITACION SEDE ESTRADA,BOGOTÁ D.C.,2023,40,49.0,46.0,46.0,46.0,48.0,9.8,46.8,234.0,8181
111120,CENT PANAMERICANO DE CAPACITACION SEDE ESTRADA,BOGOTÁ D.C.,2024,73,52.0,50.0,46.0,48.0,50.0,9.6,49.1,245.5,6835
111120,CENT PANAMERICANO DE CAPACITACION SEDE ESTRADA,BOGOTÁ D.C.,2025,65,50.0,49.0,45.0,47.0,48.0,10.2,47.8,239.0,7792
199752,CENTRO DE EDUCACION ROBERT HOOKE,BOGOTÁ D.C.,2020,13,50.0,45.0,45.0,46.0,43.0,11.0,46.2,231.0,7395
199752,CENTRO DE EDUCACION ROBERT HOOKE,BOGOTÁ D.C.,2021,10,47.0,47.0,38.0,43.0,43.0,7.6,43.7,218.5,9140
199752,CENTRO DE EDUCACION ROBERT HOOKE,BOGOTÁ D.C.,2022,7,45.0,42.0,42.0,44.0,45.0,10.4,43.4,217.0,10061
199752,CENTRO DE EDUCACION ROBERT HOOKE,BOGOTÁ D.C.,2024,4,50.0,47.0,44.0,48.0,47.0,9.6,47.2,236.0,8101
199752,CENTRO DE EDUCACION ROBERT HOOKE,BOGOTÁ D.C.,2025,15,50.0,48.0,45.0,47.0,48.0,11.8,47.5,237.5,8078
674622,CENT EDUC DIST EL VERJON ALTO,BOGOTÁ D.C.,2020,11,46.0,49.0,41.0,44.0,44.0,8.0,44.9,224.5,8509
674622,CENT EDUC DIST EL VERJON ALTO,BOGOTÁ D.C.,2021,16,51.0,52.0,45.0,47.0,44.0,11.0,48.4,242.0,5521
674622,CENT EDUC DIST EL VERJON ALTO,BOGOTÁ D.C.,2022,11,51.0,52.0,43.0,50.0,48.0,12.8,48.9,244.5,6169
674622,CENT EDUC DIST EL VERJON ALTO,BOGOTÁ D.C.,2023,18,47.0,50.0,44.0,48.0,48.0,9.2,47.3,236.5,7864
674622,CENT EDUC DIST EL VERJON ALTO,BOGOTÁ D.C.,2024,17,49.0,47.0,41.0,44.0,47.0,8.2,45.4,227.0,9338
674622,CENT EDUC DIST EL VERJON ALTO,BOGOTÁ D.C.,2025,13,52.0,46.0,46.0,47.0,50.0,9.6,47.9,239.5,7792
604298,LICEO PEDAGÓGICO EL RECREO - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,8,50.0,49.0,50.0,47.0,51.0,10.2,49.2,246.0,6856
714501,COLEGIO TALENTOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,16,52.0,52.0,44.0,44.0,47.0,8.8,47.9,239.5,6127
714501,COLEGIO TALENTOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,7,52.0,46.0,43.0,48.0,47.0,9.0,47.2,236.0,6424
714501,COLEGIO TALENTOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,3,55.0,51.0,51.0,54.0,56.0,4.6,53.0,265.0,3497
714501,COLEGIO TALENTOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,3,52.0,47.0,45.0,39.0,50.0,7.0,46.1,230.5,8755
714501,COLEGIO TALENTOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,2,56.0,55.0,47.0,44.0,49.0,5.2,50.4,252.0,5878
714501,COLEGIO TALENTOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,2,41.0,49.0,40.0,47.0,51.0,3.0,44.8,224.0,9837
732727,CENT EDUC DIST VEINTE DE JULIO,BOGOTÁ D.C.,2020,48,53.0,50.0,50.0,47.0,48.0,9.0,49.8,249.0,4600
732727,CENT EDUC DIST VEINTE DE JULIO,BOGOTÁ D.C.,2021,59,56.0,51.0,49.0,49.0,52.0,9.2,51.3,256.5,3688
732727,CENT EDUC DIST VEINTE DE JULIO,BOGOTÁ D.C.,2022,51,52.0,49.0,47.0,46.0,49.0,10.0,48.5,242.5,6461
732727,CENT EDUC DIST VEINTE DE JULIO,BOGOTÁ D.C.,2023,53,53.0,50.0,47.0,49.0,52.0,9.8,49.9,249.5,5939
732727,CENT EDUC DIST VEINTE DE JULIO,BOGOTÁ D.C.,2024,50,53.0,49.0,46.0,47.0,50.0,10.2,48.8,244.0,6985
732727,CENT EDUC DIST VEINTE DE JULIO,BOGOTÁ D.C.,2025,44,50.0,48.0,44.0,47.0,50.0,8.2,47.5,237.5,8078
160135,CENT EDUC DIST LA FLORESTA SUR,BOGOTÁ D.C.,2020,32,52.0,49.0,49.0,47.0,48.0,8.8,49.2,246.0,5038
160135,CENT EDUC DIST LA FLORESTA SUR,BOGOTÁ D.C.,2021,38,50.0,47.0,46.0,46.0,47.0,8.6,47.2,236.0,6424
160135,CENT EDUC DIST LA FLORESTA SUR,BOGOTÁ D.C.,2022,35,52.0,48.0,47.0,48.0,51.0,12.0,48.9,244.5,6169
160135,CENT EDUC DIST LA FLORESTA SUR,BOGOTÁ D.C.,2023,51,50.0,49.0,44.0,46.0,49.0,8.8,47.4,237.0,7719
160135,CENT EDUC DIST LA FLORESTA SUR,BOGOTÁ D.C.,2024,47,53.0,49.0,49.0,48.0,52.0,10.4,49.9,249.5,6319
160135,CENT EDUC DIST LA FLORESTA SUR,BOGOTÁ D.C.,2025,42,53.0,48.0,47.0,47.0,53.0,10.0,49.1,245.5,6994
179184,FUNDACIÓN SANTO TOMAS DE AQUINO - FUSANTEC - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,20,49.0,48.0,44.0,45.0,40.0,9.6,46.0,230.0,7550
179184,FUNDACIÓN SANTO TOMAS DE AQUINO - FUSANTEC - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,20,48.0,44.0,42.0,42.0,44.0,8.6,44.0,220.0,8861
179184,FUNDACIÓN SANTO TOMAS DE AQUINO - FUSANTEC - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,12,50.0,46.0,45.0,44.0,45.0,9.4,46.2,231.0,7987
179184,FUNDACIÓN SANTO TOMAS DE AQUINO - FUSANTEC - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,11,51.0,45.0,44.0,45.0,44.0,8.2,46.1,230.5,8755
179184,FUNDACIÓN SANTO TOMAS DE AQUINO - FUSANTEC - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,7,49.0,46.0,43.0,45.0,45.0,9.2,45.7,228.5,9187
179184,FUNDACIÓN SANTO TOMAS DE AQUINO - FUSANTEC - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,7,56.0,48.0,42.0,47.0,52.0,9.4,48.5,242.5,7394
194423,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,19,48.0,44.0,44.0,42.0,43.0,9.4,44.4,222.0,8802
194423,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,39,51.0,48.0,47.0,47.0,52.0,9.6,48.5,242.5,5521
194423,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,39,49.0,45.0,47.0,44.0,46.0,10.6,46.2,231.0,7987
194423,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,46,47.0,44.0,44.0,43.0,45.0,9.2,44.5,222.5,9891
194423,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,30,45.0,43.0,45.0,42.0,41.0,9.8,43.5,217.5,10619
194423,COLEGIO TECNISISTEMAS - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,12,54.0,45.0,46.0,47.0,53.0,11.4,48.4,242.0,7394
195040,COLEGIO BRITANICO,BOGOTÁ D.C.,2020,82,53.0,50.0,49.0,47.0,46.0,8.6,49.5,247.5,4883
195040,COLEGIO BRITANICO,BOGOTÁ D.C.,2021,51,52.0,48.0,46.0,47.0,52.0,10.4,48.5,242.5,5521
195040,COLEGIO BRITANICO,BOGOTÁ D.C.,2022,41,52.0,49.0,46.0,46.0,49.0,9.2,48.3,241.5,6616
195040,COLEGIO BRITANICO,BOGOTÁ D.C.,2023,42,53.0,50.0,45.0,47.0,52.0,9.0,49.0,245.0,6514
195040,COLEGIO BRITANICO,BOGOTÁ D.C.,2024,48,51.0,49.0,46.0,46.0,50.0,12.0,48.2,241.0,7387
195040,COLEGIO BRITANICO,BOGOTÁ D.C.,2025,36,51.0,47.0,44.0,47.0,48.0,9.8,47.3,236.5,8215
738310,CENT EDUC DIST PUERTA AL LLANO,BOGOTÁ D.C.,2020,108,49.0,46.0,45.0,45.0,43.0,8.0,46.0,230.0,7550
738310,CENT EDUC DIST PUERTA AL LLANO,BOGOTÁ D.C.,2021,115,50.0,46.0,46.0,46.0,44.0,8.4,46.8,234.0,6752
738310,CENT EDUC DIST PUERTA AL LLANO,BOGOTÁ D.C.,2022,113,51.0,50.0,46.0,48.0,48.0,9.0,48.7,243.5,6313
738310,CENT EDUC DIST PUERTA AL LLANO,BOGOTÁ D.C.,2023,105,49.0,47.0,44.0,45.0,48.0,8.0,46.4,232.0,8456
738310,CENT EDUC DIST PUERTA AL LLANO,BOGOTÁ D.C.,2024,102,52.0,48.0,47.0,48.0,49.0,8.8,48.8,244.0,6985
738310,CENT EDUC DIST PUERTA AL LLANO,BOGOTÁ D.C.,2025,112,51.0,47.0,44.0,47.0,48.0,9.0,47.3,236.5,8215
123109,COLEGIO GIMNASIO AMERICANO,BOGOTÁ D.C.,2020,48,53.0,50.0,49.0,46.0,47.0,9.2,49.3,246.5,5038
123109,COLEGIO GIMNASIO AMERICANO,BOGOTÁ D.C.,2021,65,54.0,50.0,48.0,48.0,56.0,10.6,50.5,252.5,4180
123109,COLEGIO GIMNASIO AMERICANO,BOGOTÁ D.C.,2022,54,54.0,50.0,49.0,49.0,54.0,11.0,50.8,254.0,4769
123109,COLEGIO GIMNASIO AMERICANO,BOGOTÁ D.C.,2023,41,50.0,47.0,47.0,46.0,50.0,10.2,47.7,238.5,7562
123109,COLEGIO GIMNASIO AMERICANO,BOGOTÁ D.C.,2024,48,52.0,49.0,48.0,46.0,52.0,9.6,49.0,245.0,6835
123109,COLEGIO GIMNASIO AMERICANO,BOGOTÁ D.C.,2025,32,54.0,48.0,47.0,47.0,51.0,10.8,49.2,246.0,6856
102749,DIEGO MONTAÑA CUELLAR,BOGOTÁ D.C.,2020,20,48.0,48.0,49.0,45.0,44.0,7.8,47.2,236.0,6628
102749,DIEGO MONTAÑA CUELLAR,BOGOTÁ D.C.,2021,20,50.0,47.0,41.0,45.0,43.0,9.0,45.5,227.5,7846
102749,DIEGO MONTAÑA CUELLAR,BOGOTÁ D.C.,2022,15,51.0,48.0,46.0,45.0,43.0,9.2,47.2,236.0,7300
102749,DIEGO MONTAÑA CUELLAR,BOGOTÁ D.C.,2023,25,51.0,48.0,50.0,47.0,45.0,8.4,48.7,243.5,6816
102749,DIEGO MONTAÑA CUELLAR,BOGOTÁ D.C.,2024,30,49.0,47.0,44.0,45.0,45.0,9.2,46.2,231.0,8771
102749,DIEGO MONTAÑA CUELLAR,BOGOTÁ D.C.,2025,19,48.0,48.0,43.0,47.0,47.0,9.0,46.5,232.5,8728
067074,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2020,59,51.0,51.0,46.0,46.0,42.0,7.6,48.0,240.0,5968
067074,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2021,85,51.0,49.0,45.0,47.0,47.0,9.2,47.9,239.5,5974
067074,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2022,109,51.0,49.0,46.0,48.0,48.0,9.4,48.5,242.5,6461
067074,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2023,82,51.0,47.0,45.0,48.0,47.0,8.6,47.7,238.5,7562
067074,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2024,100,52.0,49.0,46.0,47.0,48.0,9.0,48.5,242.5,7265
067074,COL DIST EDUC BAS Y MEDIA LOS ALPES,BOGOTÁ D.C.,2025,84,52.0,52.0,44.0,47.0,48.0,10.0,48.7,243.5,7273
137828,CENT EDUC DIST JOSE ANTONIO GALAN,BOGOTÁ D.C.,2020,36,52.0,50.0,49.0,46.0,47.0,8.8,49.1,245.5,5182
137828,CENT EDUC DIST JOSE ANTONIO GALAN,BOGOTÁ D.C.,2021,39,49.0,46.0,45.0,46.0,47.0,9.8,46.5,232.5,7068
137828,CENT EDUC DIST JOSE ANTONIO GALAN,BOGOTÁ D.C.,2022,31,55.0,52.0,49.0,47.0,52.0,8.8,50.8,254.0,4769
137828,CENT EDUC DIST JOSE ANTONIO GALAN,BOGOTÁ D.C.,2023,34,52.0,46.0,47.0,48.0,50.0,10.0,48.4,242.0,6970
137828,CENT EDUC DIST JOSE ANTONIO GALAN,BOGOTÁ D.C.,2024,35,54.0,48.0,48.0,47.0,51.0,8.4,49.4,247.0,6570
137828,CENT EDUC DIST JOSE ANTONIO GALAN,BOGOTÁ D.C.,2025,69,52.0,48.0,45.0,47.0,50.0,9.2,48.2,241.0,7525
098517,COL DIST LA ESTANCIA,BOGOTÁ D.C.,2020,77,52.0,50.0,47.0,48.0,45.0,9.4,48.9,244.5,5346
098517,COL DIST LA ESTANCIA,BOGOTÁ D.C.,2021,93,50.0,48.0,43.0,46.0,46.0,9.2,46.7,233.5,6911
098517,COL DIST LA ESTANCIA,BOGOTÁ D.C.,2022,83,51.0,46.0,44.0,46.0,47.0,8.8,46.8,234.0,7555
098517,COL DIST LA ESTANCIA,BOGOTÁ D.C.,2023,85,51.0,50.0,46.0,47.0,0.0,6.8,44.8,224.0,9607
098517,COL DIST LA ESTANCIA,BOGOTÁ D.C.,2023,84,0.0,0.0,0.0,0.0,50.0,1.8,3.8,19.0,14569
098517,COL DIST LA ESTANCIA,BOGOTÁ D.C.,2024,84,50.0,48.0,44.0,46.0,50.0,9.0,47.2,236.0,8101
098517,COL DIST LA ESTANCIA,BOGOTÁ D.C.,2025,72,52.0,48.0,45.0,47.0,50.0,9.0,48.2,241.0,7525
109694,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2020,71,52.0,50.0,47.0,47.0,45.0,8.8,48.7,243.5,5473
109694,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2021,43,50.0,50.0,45.0,48.0,48.0,8.8,48.2,241.0,5675
109694,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2022,45,54.0,51.0,49.0,50.0,49.0,9.8,50.8,254.0,4769
109694,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2023,48,53.0,52.0,47.0,48.0,48.0,8.6,49.8,249.0,5939
109694,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2024,46,54.0,51.0,52.0,51.0,50.0,9.6,51.8,259.0,4944
109694,NESTOR FORERO ALCALA,BOGOTÁ D.C.,2025,51,52.0,50.0,44.0,47.0,47.0,9.2,48.2,241.0,7525
027342,COL DEPT INTEGRADO FONTIBON,BOGOTÁ D.C.,2020,48,53.0,54.0,49.0,48.0,45.0,9.4,50.5,252.5,4217
027342,COL DEPT INTEGRADO FONTIBON,BOGOTÁ D.C.,2021,27,56.0,54.0,51.0,51.0,52.0,10.2,52.9,264.5,2906
027342,COL DEPT INTEGRADO FONTIBON,BOGOTÁ D.C.,2022,36,51.0,51.0,46.0,47.0,49.0,10.4,48.8,244.0,6169
027342,COL DEPT INTEGRADO FONTIBON,BOGOTÁ D.C.,2023,26,53.0,49.0,47.0,47.0,48.0,10.2,48.9,244.5,6653
